transaction_id,order_id,transaction_date,amount,currency,transaction_type,status,gateway
TXN00001036,ORD00001246,2025-08-04 15:00:24,4655.95,CAD,Purchase,Pending,PayPal
TXN00001037,ORD00002432,2025-10-04 15:00:24,220.47,EUR,Chargeback,Pending,Square
TXN00001038,ORD00004569,2025-06-21 15:00:24,370.22,EUR,Refund,Pending,PayPal
TXN00001039,ORD00003679,2026-02-03 15:00:24,3200.85,CAD,Chargeback,Success,PayPal
TXN00001040,ORD00001841,2025-08-02 15:00:24,1145.19,CAD,Chargeback,Failed,Square
TXN00001041,ORD00000761,2025-08-15 15:00:24,2753.62,EUR,Refund,Success,Square
TXN00001042,ORD00001495,2026-01-03 15:00:24,4194.89,GBP,Refund,Success,Authorize.Net
TXN00001043,ORD00001080,2025-07-10 15:00:24,4387.52,GBP,Refund,Failed,Stripe
TXN00001044,ORD00000183,2025-07-15 15:00:24,2582.72,CAD,Chargeback,Pending,Square
TXN00001045,ORD00002817,2026-01-16 15:00:24,2814.41,GBP,Refund,Pending,Stripe
TXN00001046,ORD00002714,2026-01-10 15:00:24,574.11,USD,Purchase,Pending,Square
TXN00001047,ORD00004990,2026-01-21 15:00:24,1574.1,USD,Purchase,Failed,Stripe
TXN00001048,ORD00004189,2025-10-30 15:00:24,3471.36,GBP,Purchase,Success,Square
TXN00001049,ORD00003673,2025-09-24 15:00:24,3119.91,CAD,Refund,Failed,Stripe
TXN00001050,ORD00000905,2025-04-20 15:00:24,3833.9,EUR,Purchase,Pending,Authorize.Net
TXN00001051,ORD00000860,2025-03-03 15:00:24,3629.62,USD,Refund,Pending,PayPal
TXN00001052,ORD00002617,2026-02-10 15:00:24,2399.67,USD,Purchase,Failed,Square
TXN00001053,ORD00000600,2025-04-19 15:00:24,544.07,USD,Refund,Success,PayPal
TXN00001054,ORD00002889,2025-11-15 15:00:24,4516.6,GBP,Refund,Failed,Authorize.Net
TXN00001055,ORD00003590,2025-10-11 15:00:24,3601.38,CAD,Refund,Success,PayPal
TXN00001056,ORD00001446,2025-07-19 15:00:24,1058.29,USD,Chargeback,Pending,Authorize.Net
TXN00001057,ORD00001879,2025-12-07 15:00:24,3064.99,GBP,Purchase,Pending,Square
TXN00001058,ORD00001758,2025-09-20 15:00:24,1285.75,CAD,Purchase,Failed,Square
TXN00001059,ORD00002341,2025-12-29 15:00:24,4027.06,EUR,Refund,Success,PayPal
TXN00001060,ORD00001829,2026-01-28 15:00:24,914.39,CAD,Purchase,Failed,Authorize.Net
TXN00001061,ORD00004135,2025-10-03 15:00:24,1866.38,CAD,Refund,Success,PayPal
TXN00001062,ORD00002414,2025-04-12 15:00:24,1978.11,GBP,Purchase,Failed,Square
TXN00001063,ORD00000866,2026-01-21 15:00:24,2032.82,USD,Purchase,Failed,Authorize.Net
TXN00001064,ORD00001299,2025-04-08 15:00:24,210.87,GBP,Chargeback,Success,Square
TXN00001065,ORD00003444,2025-12-14 15:00:24,665.84,GBP,Chargeback,Pending,Authorize.Net
TXN00001066,ORD00000473,2025-06-08 15:00:24,4276.5,EUR,Refund,Failed,Stripe
TXN00001067,ORD00001120,2025-12-27 15:00:24,3969.87,GBP,Purchase,Success,Square
TXN00001068,ORD00004506,2026-01-29 15:00:24,3443.29,CAD,Refund,Failed,Stripe
TXN00001069,ORD00003668,2026-01-30 15:00:24,1291.59,EUR,Refund,Success,Square
TXN00001070,ORD00000463,2025-10-29 15:00:24,2258.94,GBP,Refund,Failed,PayPal
TXN00001071,ORD00002202,2025-05-15 15:00:24,4120.86,USD,Refund,Success,Square
TXN00001072,ORD00001713,2025-04-01 15:00:24,1225.12,GBP,Chargeback,Success,Square
TXN00001073,ORD00004557,2025-04-16 15:00:24,650.67,USD,Purchase,Failed,Square
TXN00001074,ORD00003784,2025-10-29 15:00:24,2504.35,CAD,Purchase,Success,Stripe
TXN00001075,ORD00002849,2025-08-28 15:00:24,4899.41,CAD,Refund,Pending,Authorize.Net
TXN00001076,ORD00001570,2025-02-28 15:00:24,1179.32,CAD,Purchase,Failed,Square
TXN00001077,ORD00002000,2025-02-28 15:00:24,739.08,EUR,Chargeback,Failed,Square
TXN00001078,ORD00002438,2025-10-20 15:00:24,2258.79,USD,Purchase,Failed,Square
TXN00001079,ORD00002612,2025-03-19 15:00:24,4393.19,EUR,Refund,Success,PayPal
TXN00001080,ORD00000632,2025-04-19 15:00:24,4097.48,EUR,Purchase,Failed,Square
TXN00001081,ORD00002698,2025-07-15 15:00:24,3041.69,USD,Refund,Success,Square
TXN00001082,ORD00001743,2025-11-06 15:00:24,3694.33,CAD,Purchase,Pending,Stripe
TXN00001083,ORD00002565,2025-12-22 15:00:24,320.69,GBP,Chargeback,Success,Square
TXN00001084,ORD00002048,2025-12-23 15:00:24,4378.41,CAD,Refund,Pending,Stripe
TXN00001085,ORD00000414,2025-08-02 15:00:24,3314.04,CAD,Refund,Failed,Square
TXN00001086,ORD00001804,2025-09-14 15:00:24,3880.31,CAD,Chargeback,Failed,Authorize.Net
TXN00001087,ORD00000196,2026-02-10 15:00:24,4926.85,CAD,Purchase,Success,Stripe
TXN00001088,ORD00002513,2025-11-19 15:00:24,3173.63,EUR,Chargeback,Failed,Square
TXN00001089,ORD00002344,2025-04-26 15:00:24,3616.57,CAD,Chargeback,Failed,Square
TXN00001090,ORD00003695,2025-04-04 15:00:24,3895.83,GBP,Refund,Success,Square
TXN00001091,ORD00001776,2025-05-03 15:00:24,3651.43,USD,Chargeback,Pending,PayPal
TXN00001092,ORD00002048,2025-05-13 15:00:24,3065.94,CAD,Chargeback,Success,PayPal
TXN00001093,ORD00004511,2025-05-23 15:00:24,3016.84,USD,Purchase,Failed,Authorize.Net
TXN00001094,ORD00004160,2025-03-06 15:00:24,338.83,GBP,Purchase,Success,Square
TXN00001095,ORD00001119,2025-08-12 15:00:24,1291.26,CAD,Chargeback,Pending,PayPal
TXN00001096,ORD00000038,2025-02-20 15:00:24,4645.32,GBP,Refund,Failed,PayPal
TXN00001097,ORD00002775,2025-12-25 15:00:24,3327.2,CAD,Purchase,Success,PayPal
TXN00001098,ORD00000330,2025-03-30 15:00:24,3710.88,USD,Refund,Pending,Authorize.Net
TXN00001099,ORD00002662,2025-03-05 15:00:24,1744.86,GBP,Purchase,Success,Square
TXN00001100,ORD00000941,2025-08-22 15:00:24,4390.39,GBP,Chargeback,Success,Stripe
TXN00001101,ORD00000331,2025-07-17 15:00:24,3622.29,USD,Refund,Pending,Square
TXN00001102,ORD00003190,2026-01-02 15:00:24,3563.19,USD,Purchase,Pending,PayPal
TXN00001103,ORD00002620,2026-01-15 15:00:24,641.93,GBP,Chargeback,Success,Stripe
TXN00001104,ORD00002439,2025-11-23 15:00:24,2475.33,USD,Purchase,Success,Stripe
TXN00001105,ORD00004194,2025-08-15 15:00:24,3389.4,CAD,Purchase,Success,Authorize.Net
TXN00001106,ORD00002676,2025-07-07 15:00:24,2318.69,EUR,Chargeback,Failed,PayPal
TXN00001107,ORD00002447,2025-11-05 15:00:24,4906.52,USD,Refund,Pending,Stripe
TXN00001108,ORD00002118,2025-02-19 15:00:24,4677.57,GBP,Purchase,Failed,PayPal
TXN00001109,ORD00003245,2025-10-25 15:00:24,3982.84,USD,Chargeback,Failed,Stripe
TXN00001110,ORD00003574,2025-07-07 15:00:24,3029.98,GBP,Chargeback,Success,Stripe
TXN00001111,ORD00003910,2025-03-04 15:00:24,3385.11,GBP,Purchase,Failed,Stripe
TXN00001112,ORD00001667,2025-04-22 15:00:24,2782.57,EUR,Refund,Failed,Authorize.Net
TXN00001113,ORD00002643,2025-03-15 15:00:24,2129.43,GBP,Purchase,Failed,PayPal
TXN00001114,ORD00001566,2025-06-20 15:00:24,4666.92,CAD,Chargeback,Success,Square
TXN00001115,ORD00000378,2025-12-30 15:00:24,4566.39,GBP,Chargeback,Success,Square
TXN00001116,ORD00002803,2025-08-25 15:00:24,746.37,EUR,Purchase,Success,PayPal
TXN00001117,ORD00004662,2025-03-10 15:00:24,4105.05,EUR,Chargeback,Success,PayPal
TXN00001118,ORD00003308,2025-10-30 15:00:24,1580.18,CAD,Purchase,Success,Authorize.Net
TXN00001119,ORD00004878,2025-12-22 15:00:24,865.8,EUR,Purchase,Success,Stripe
TXN00001120,ORD00003475,2025-04-28 15:00:24,633.96,CAD,Refund,Success,Stripe
TXN00001121,ORD00004924,2025-03-04 15:00:24,2225.31,USD,Refund,Success,Authorize.Net
TXN00001122,ORD00004723,2025-03-14 15:00:24,1261.88,CAD,Refund,Success,Authorize.Net
TXN00001123,ORD00002236,2025-06-20 15:00:24,2281.91,EUR,Chargeback,Failed,PayPal
TXN00001124,ORD00003897,2025-04-01 15:00:24,1353.69,GBP,Refund,Success,PayPal
TXN00001125,ORD00003977,2025-09-22 15:00:24,4533.56,CAD,Chargeback,Failed,Square
TXN00001126,ORD00001883,2025-04-09 15:00:24,2008.16,USD,Purchase,Success,Stripe
TXN00001127,ORD00003741,2025-02-19 15:00:24,2028.49,GBP,Refund,Pending,Stripe
TXN00001128,ORD00003595,2025-05-21 15:00:24,850.63,USD,Refund,Success,PayPal
TXN00001129,ORD00002933,2025-10-24 15:00:24,4040.58,CAD,Chargeback,Success,PayPal
TXN00001130,ORD00001745,2025-08-26 15:00:24,1476.2,EUR,Refund,Success,Authorize.Net
TXN00001131,ORD00004559,2025-05-18 15:00:24,1766.27,CAD,Chargeback,Failed,Stripe
TXN00001132,ORD00003074,2025-02-23 15:00:24,3728.48,CAD,Refund,Failed,Authorize.Net
TXN00001133,ORD00002635,2025-08-18 15:00:24,3589.22,USD,Purchase,Failed,Square
TXN00001134,ORD00001955,2025-12-13 15:00:24,4788.46,GBP,Chargeback,Success,Authorize.Net
TXN00001135,ORD00002515,2025-11-16 15:00:24,2559.21,USD,Purchase,Failed,Square
TXN00001136,ORD00004269,2025-11-26 15:00:24,2080.12,CAD,Chargeback,Failed,Authorize.Net
TXN00001137,ORD00004236,2025-09-07 15:00:24,2792.4,EUR,Chargeback,Failed,Stripe
TXN00001138,ORD00000284,2025-03-06 15:00:24,4828.7,EUR,Refund,Success,Stripe
TXN00001139,ORD00002897,2025-09-22 15:00:24,1395.24,EUR,Refund,Success,Authorize.Net
TXN00001140,ORD00002516,2025-10-09 15:00:24,4888.98,GBP,Purchase,Success,Authorize.Net
TXN00001141,ORD00004321,2025-05-31 15:00:24,4675.48,USD,Purchase,Pending,Square
TXN00001142,ORD00000416,2025-10-01 15:00:24,2258.34,CAD,Chargeback,Success,Square
TXN00001143,ORD00003435,2025-11-17 15:00:24,308.02,USD,Refund,Failed,PayPal
TXN00001144,ORD00003680,2025-08-11 15:00:24,4835.52,CAD,Chargeback,Pending,Square
TXN00001145,ORD00001406,2025-04-10 15:00:24,2894.0,EUR,Chargeback,Failed,Stripe
TXN00001146,ORD00004105,2025-03-24 15:00:24,1484.11,CAD,Refund,Success,PayPal
TXN00001147,ORD00002970,2025-10-18 15:00:24,3287.56,USD,Chargeback,Pending,Stripe
TXN00001148,ORD00003368,2025-08-16 15:00:24,426.7,EUR,Purchase,Success,PayPal
TXN00001149,ORD00002708,2025-12-20 15:00:24,2977.47,EUR,Refund,Success,Authorize.Net
TXN00001150,ORD00004401,2025-03-20 15:00:24,3626.69,USD,Purchase,Pending,Square
TXN00001151,ORD00002286,2026-01-29 15:00:24,3006.39,USD,Refund,Pending,Authorize.Net
TXN00001152,ORD00003708,2025-10-04 15:00:24,4602.93,USD,Refund,Success,Square
TXN00001153,ORD00000430,2025-07-30 15:00:24,2743.86,GBP,Chargeback,Failed,PayPal
TXN00001154,ORD00003445,2025-08-29 15:00:24,4637.89,EUR,Refund,Failed,Stripe
TXN00001155,ORD00001974,2025-12-10 15:00:24,1833.3,USD,Chargeback,Failed,Authorize.Net
TXN00001156,ORD00001997,2025-10-01 15:00:24,423.14,USD,Purchase,Failed,PayPal
TXN00001157,ORD00004145,2025-09-29 15:00:24,4930.42,GBP,Chargeback,Success,Square
TXN00001158,ORD00004273,2025-04-28 15:00:24,2292.93,USD,Refund,Success,PayPal
TXN00001159,ORD00000997,2025-07-07 15:00:24,2252.21,EUR,Refund,Pending,PayPal
TXN00001160,ORD00000650,2025-04-29 15:00:24,317.17,CAD,Purchase,Pending,Stripe
TXN00001161,ORD00001787,2025-09-29 15:00:24,4487.76,GBP,Chargeback,Success,Authorize.Net
TXN00001162,ORD00000394,2026-01-25 15:00:24,510.55,USD,Refund,Success,Stripe
TXN00001163,ORD00002487,2026-02-02 15:00:24,2092.48,CAD,Purchase,Pending,Authorize.Net
TXN00001164,ORD00002359,2025-03-17 15:00:24,1378.05,CAD,Chargeback,Success,PayPal
TXN00001165,ORD00002971,2025-10-29 15:00:24,2622.65,USD,Purchase,Success,Square
TXN00001166,ORD00003051,2025-10-20 15:00:24,698.38,EUR,Chargeback,Failed,Square
TXN00001167,ORD00002944,2025-07-03 15:00:24,1151.27,CAD,Chargeback,Success,Square
TXN00001168,ORD00002292,2025-07-05 15:00:24,351.87,CAD,Purchase,Success,Square
TXN00001169,ORD00003612,2025-07-21 15:00:24,948.09,USD,Refund,Failed,PayPal
TXN00001170,ORD00000821,2025-07-16 15:00:24,4961.46,GBP,Chargeback,Success,Square
TXN00001171,ORD00003011,2025-11-27 15:00:24,4498.18,USD,Purchase,Success,Authorize.Net
TXN00001172,ORD00000970,2025-08-11 15:00:24,2966.26,EUR,Purchase,Pending,Stripe
TXN00001173,ORD00002936,2025-07-14 15:00:24,57.24,GBP,Refund,Success,Square
TXN00001174,ORD00002341,2025-08-21 15:00:24,359.3,EUR,Purchase,Pending,PayPal
TXN00001175,ORD00003759,2025-06-12 15:00:24,833.31,GBP,Chargeback,Failed,Square
TXN00001176,ORD00002992,2025-12-07 15:00:24,2447.37,GBP,Refund,Success,Stripe
TXN00001177,ORD00003627,2025-08-10 15:00:24,4589.27,EUR,Refund,Pending,PayPal
TXN00001178,ORD00004084,2025-02-19 15:00:24,4647.28,CAD,Refund,Pending,Stripe
TXN00001179,ORD00000678,2025-08-17 15:00:24,1652.75,EUR,Purchase,Failed,PayPal
TXN00001180,ORD00000515,2025-11-19 15:00:24,1145.27,EUR,Purchase,Failed,Stripe
TXN00001181,ORD00003816,2025-04-01 15:00:24,4715.53,CAD,Chargeback,Failed,PayPal
TXN00001182,ORD00004696,2025-06-30 15:00:24,2110.33,USD,Chargeback,Success,Stripe
TXN00001183,ORD00004090,2025-08-28 15:00:24,411.17,USD,Chargeback,Failed,Stripe
TXN00001184,ORD00004962,2025-02-15 15:00:24,1657.9,GBP,Purchase,Pending,PayPal
TXN00001185,ORD00004029,2026-01-14 15:00:24,2304.22,EUR,Refund,Success,Square
TXN00001186,ORD00004736,2026-02-07 15:00:24,1994.85,EUR,Refund,Success,Stripe
TXN00001187,ORD00000857,2025-10-04 15:00:24,1335.89,USD,Purchase,Pending,Square
TXN00001188,ORD00003456,2025-10-02 15:00:24,3923.12,USD,Chargeback,Pending,Stripe
TXN00001189,ORD00003486,2025-04-23 15:00:24,688.1,EUR,Chargeback,Failed,Stripe
TXN00001190,ORD00004080,2025-04-12 15:00:24,1303.06,CAD,Chargeback,Failed,PayPal
TXN00001191,ORD00000212,2025-12-16 15:00:24,3791.85,CAD,Purchase,Pending,Authorize.Net
TXN00001192,ORD00003460,2025-10-12 15:00:24,40.02,USD,Refund,Failed,PayPal
TXN00001193,ORD00001502,2025-05-02 15:00:24,1869.26,USD,Refund,Failed,PayPal
TXN00001194,ORD00000001,2025-05-14 15:00:24,926.76,EUR,Chargeback,Pending,Square
TXN00001195,ORD00002176,2025-10-06 15:00:24,3262.18,CAD,Chargeback,Pending,Authorize.Net
TXN00001196,ORD00003501,2025-08-16 15:00:24,2890.71,CAD,Chargeback,Failed,Stripe
TXN00001197,ORD00001108,2025-09-23 15:00:24,3114.22,GBP,Chargeback,Failed,Authorize.Net
TXN00001198,ORD00001581,2025-07-25 15:00:24,253.94,GBP,Purchase,Failed,Authorize.Net
TXN00001199,ORD00002604,2025-07-16 15:00:24,2458.3,USD,Purchase,Pending,Authorize.Net
TXN00001200,ORD00000436,2025-09-28 15:00:24,953.04,CAD,Refund,Failed,Authorize.Net
TXN00001201,ORD00002615,2026-01-05 15:00:24,2796.84,USD,Purchase,Success,PayPal
TXN00001202,ORD00004148,2025-07-07 15:00:24,4636.71,CAD,Purchase,Pending,PayPal
TXN00001203,ORD00003165,2025-08-11 15:00:24,1282.53,GBP,Refund,Failed,Stripe
TXN00001204,ORD00004705,2025-08-05 15:00:24,3400.39,CAD,Purchase,Failed,PayPal
TXN00001205,ORD00004565,2025-05-18 15:00:24,2068.86,USD,Chargeback,Pending,Authorize.Net
TXN00001206,ORD00002492,2025-09-21 15:00:24,1339.14,USD,Purchase,Pending,PayPal
TXN00001207,ORD00000979,2025-05-30 15:00:24,3527.92,EUR,Purchase,Failed,Stripe
TXN00001208,ORD00002285,2026-01-26 15:00:24,724.66,EUR,Chargeback,Failed,Square
TXN00001209,ORD00000895,2025-07-11 15:00:24,4196.04,CAD,Chargeback,Failed,Square
TXN00001210,ORD00001386,2025-09-08 15:00:24,4669.11,EUR,Chargeback,Failed,PayPal
TXN00001211,ORD00002118,2025-06-07 15:00:24,3126.24,USD,Refund,Success,PayPal
TXN00001212,ORD00003425,2025-04-15 15:00:24,1384.3,GBP,Purchase,Pending,Stripe
TXN00001213,ORD00003009,2026-01-28 15:00:24,729.82,CAD,Chargeback,Failed,Authorize.Net
TXN00001214,ORD00003670,2025-06-13 15:00:24,3069.53,USD,Purchase,Pending,Stripe
TXN00001215,ORD00002850,2025-12-14 15:00:24,1860.46,CAD,Purchase,Failed,PayPal
TXN00001216,ORD00002701,2025-03-25 15:00:24,744.22,GBP,Purchase,Failed,Stripe
TXN00001217,ORD00002623,2025-11-23 15:00:24,4367.15,GBP,Refund,Pending,Stripe
TXN00001218,ORD00004879,2025-09-02 15:00:24,266.52,EUR,Purchase,Failed,Authorize.Net
TXN00001219,ORD00003251,2025-07-31 15:00:24,3695.1,CAD,Purchase,Pending,Stripe
TXN00001220,ORD00002319,2025-06-17 15:00:24,337.81,USD,Refund,Failed,Stripe
TXN00001221,ORD00001188,2025-11-07 15:00:24,1662.02,EUR,Refund,Success,PayPal
TXN00001222,ORD00001173,2025-06-27 15:00:24,4479.12,GBP,Purchase,Failed,Stripe
TXN00001223,ORD00004448,2025-09-25 15:00:24,1097.71,CAD,Chargeback,Failed,Authorize.Net
TXN00001224,ORD00003102,2025-06-22 15:00:24,3479.17,USD,Chargeback,Success,Stripe
TXN00001225,ORD00001358,2025-10-06 15:00:24,4839.57,USD,Purchase,Failed,Stripe
TXN00001226,ORD00000074,2026-01-12 15:00:24,3336.54,CAD,Chargeback,Failed,Stripe
TXN00001227,ORD00000292,2025-08-08 15:00:24,560.32,CAD,Chargeback,Failed,Square
TXN00001228,ORD00000959,2025-03-07 15:00:24,4771.92,CAD,Refund,Pending,Square
TXN00001229,ORD00004996,2025-08-19 15:00:24,4206.36,GBP,Purchase,Pending,Stripe
TXN00001230,ORD00002690,2025-06-16 15:00:24,4996.64,USD,Purchase,Pending,Stripe
TXN00001231,ORD00004159,2025-11-04 15:00:24,4305.54,GBP,Chargeback,Failed,PayPal
TXN00001232,ORD00004690,2026-01-16 15:00:24,4152.28,GBP,Chargeback,Failed,PayPal
TXN00001233,ORD00000593,2025-07-07 15:00:24,417.53,CAD,Refund,Success,Authorize.Net
TXN00001234,ORD00002701,2025-09-27 15:00:24,2712.34,CAD,Purchase,Pending,Authorize.Net
TXN00001235,ORD00000052,2025-11-20 15:00:24,691.43,GBP,Purchase,Failed,Stripe
TXN00001236,ORD00001263,2025-09-17 15:00:24,1681.72,GBP,Chargeback,Failed,Authorize.Net
TXN00001237,ORD00000121,2025-12-03 15:00:24,2810.42,USD,Chargeback,Success,Authorize.Net
TXN00001238,ORD00004319,2025-10-03 15:00:24,255.43,CAD,Chargeback,Pending,Square
TXN00001239,ORD00001660,2025-07-12 15:00:24,3025.73,USD,Chargeback,Success,Square
TXN00001240,ORD00001129,2025-08-02 15:00:24,3299.0,EUR,Chargeback,Pending,Square
TXN00001241,ORD00003402,2025-04-07 15:00:24,2404.47,EUR,Purchase,Success,Square
TXN00001242,ORD00003997,2026-02-05 15:00:24,2984.25,EUR,Chargeback,Pending,PayPal
TXN00001243,ORD00002371,2025-07-12 15:00:24,2539.8,EUR,Purchase,Success,Stripe
TXN00001244,ORD00003387,2025-03-18 15:00:24,4440.38,GBP,Chargeback,Success,Authorize.Net
TXN00001245,ORD00003690,2025-07-14 15:00:24,3526.75,USD,Chargeback,Failed,PayPal
TXN00001246,ORD00002291,2025-02-19 15:00:24,2529.47,USD,Refund,Success,Square
TXN00001247,ORD00004578,2025-11-05 15:00:24,4665.74,GBP,Chargeback,Pending,Square
TXN00001248,ORD00002370,2025-08-23 15:00:24,3748.89,GBP,Refund,Failed,PayPal
TXN00001249,ORD00001517,2025-08-23 15:00:24,1646.35,CAD,Chargeback,Pending,PayPal
TXN00001250,ORD00002599,2025-08-14 15:00:24,4859.24,GBP,Purchase,Failed,Square
TXN00001251,ORD00004234,2025-07-03 15:00:24,2315.96,GBP,Purchase,Pending,PayPal
TXN00001252,ORD00003860,2025-12-30 15:00:24,3306.33,CAD,Purchase,Failed,Stripe
TXN00001253,ORD00001019,2025-03-04 15:00:24,2542.64,USD,Refund,Failed,PayPal
TXN00001254,ORD00004978,2025-06-05 15:00:24,3444.92,CAD,Purchase,Failed,Stripe
TXN00001255,ORD00000648,2025-04-08 15:00:24,4380.3,CAD,Chargeback,Pending,Stripe
TXN00001256,ORD00000051,2025-03-08 15:00:24,4438.85,EUR,Chargeback,Success,Authorize.Net
TXN00001257,ORD00001823,2025-04-27 15:00:24,2942.56,EUR,Purchase,Pending,PayPal
TXN00001258,ORD00001805,2025-03-06 15:00:24,411.14,GBP,Chargeback,Pending,PayPal
TXN00001259,ORD00003566,2025-03-16 15:00:24,2659.84,GBP,Purchase,Success,Authorize.Net
TXN00001260,ORD00000466,2025-07-17 15:00:24,4865.36,USD,Refund,Success,PayPal
TXN00001261,ORD00004590,2026-02-01 15:00:24,4375.54,USD,Refund,Success,Stripe
TXN00001262,ORD00004355,2025-08-22 15:00:24,2162.45,GBP,Chargeback,Pending,Stripe
TXN00001263,ORD00004070,2025-07-14 15:00:24,1177.14,CAD,Chargeback,Failed,Stripe
TXN00001264,ORD00003441,2025-03-22 15:00:24,2834.15,USD,Refund,Success,Authorize.Net
TXN00001265,ORD00001950,2025-03-15 15:00:24,3854.79,CAD,Refund,Success,Stripe
TXN00001266,ORD00002959,2025-12-24 15:00:24,526.42,GBP,Purchase,Failed,Stripe
TXN00001267,ORD00003295,2025-04-26 15:00:24,525.05,USD,Refund,Success,Stripe
TXN00001268,ORD00000865,2026-01-31 15:00:24,3176.74,GBP,Purchase,Failed,PayPal
TXN00001269,ORD00003802,2025-03-19 15:00:24,3343.26,USD,Purchase,Pending,Square
TXN00001270,ORD00002623,2025-08-12 15:00:24,3917.55,USD,Refund,Pending,Authorize.Net
TXN00001271,ORD00003471,2025-06-09 15:00:24,1498.61,GBP,Refund,Pending,PayPal
TXN00001272,ORD00003947,2025-06-12 15:00:24,199.4,GBP,Chargeback,Failed,Square
TXN00001273,ORD00001361,2025-11-12 15:00:24,99.63,CAD,Purchase,Success,Stripe
TXN00001274,ORD00002610,2025-11-08 15:00:24,57.46,USD,Chargeback,Success,Authorize.Net
TXN00001275,ORD00000622,2025-07-07 15:00:24,3894.79,USD,Chargeback,Failed,Square
TXN00001276,ORD00000388,2025-07-12 15:00:24,2124.03,EUR,Chargeback,Failed,PayPal
TXN00001277,ORD00003060,2025-09-04 15:00:24,1676.13,CAD,Refund,Success,Stripe
TXN00001278,ORD00001296,2025-09-24 15:00:24,2729.79,GBP,Refund,Pending,PayPal
TXN00001279,ORD00002662,2025-07-10 15:00:24,4708.68,GBP,Refund,Success,PayPal
TXN00001280,ORD00002099,2025-03-10 15:00:24,970.14,CAD,Refund,Failed,Stripe
TXN00001281,ORD00004252,2025-05-12 15:00:24,1367.17,CAD,Refund,Failed,Stripe
TXN00001282,ORD00002623,2025-02-27 15:00:24,4463.82,USD,Refund,Success,Square
TXN00001283,ORD00001821,2025-04-06 15:00:24,51.6,USD,Purchase,Pending,PayPal
TXN00001284,ORD00001225,2025-10-21 15:00:24,383.01,EUR,Chargeback,Pending,Authorize.Net
TXN00001285,ORD00003707,2025-02-25 15:00:24,4103.39,CAD,Chargeback,Success,Stripe
TXN00001286,ORD00001198,2025-02-15 15:00:24,2217.05,USD,Chargeback,Pending,Stripe
TXN00001287,ORD00004403,2025-04-14 15:00:24,1988.08,CAD,Refund,Success,Stripe
TXN00001288,ORD00001837,2025-09-11 15:00:24,2600.0,CAD,Refund,Pending,Square
TXN00001289,ORD00004628,2025-09-24 15:00:24,4372.34,EUR,Chargeback,Pending,Square
TXN00001290,ORD00004401,2025-09-25 15:00:24,130.76,USD,Refund,Success,PayPal
TXN00001291,ORD00001699,2025-05-14 15:00:24,2058.46,USD,Chargeback,Failed,Square
TXN00001292,ORD00003134,2025-07-02 15:00:24,2166.93,CAD,Purchase,Success,Authorize.Net
TXN00001293,ORD00001736,2025-05-14 15:00:24,1422.0,CAD,Refund,Failed,Authorize.Net
TXN00001294,ORD00001498,2025-10-26 15:00:24,514.8,GBP,Refund,Pending,Stripe
TXN00001295,ORD00002041,2025-10-03 15:00:24,4831.95,CAD,Purchase,Success,PayPal
TXN00001296,ORD00001830,2025-10-08 15:00:24,1967.93,EUR,Chargeback,Failed,Stripe
TXN00001297,ORD00004662,2025-05-04 15:00:24,11.74,CAD,Refund,Success,Stripe
TXN00001298,ORD00003709,2025-06-25 15:00:24,908.94,EUR,Chargeback,Pending,Stripe
TXN00001299,ORD00003738,2025-09-21 15:00:24,149.65,EUR,Chargeback,Pending,PayPal
TXN00001300,ORD00003765,2025-03-03 15:00:24,2503.16,GBP,Chargeback,Success,Stripe
TXN00001301,ORD00001503,2025-06-09 15:00:24,3512.63,USD,Purchase,Success,Stripe
TXN00001302,ORD00003479,2025-07-28 15:00:24,2353.42,CAD,Refund,Failed,Stripe
TXN00001303,ORD00002384,2026-01-31 15:00:24,2704.36,USD,Purchase,Success,PayPal
TXN00001304,ORD00003089,2025-10-11 15:00:24,913.28,USD,Purchase,Success,Authorize.Net
