order_id,customer_id,order_date,order_amount,order_status,payment_method,shipping_country,discount_applied
ORD00001697,CUST001312,2025-03-26,3283.88,Delivered,Credit Card,UK,10
ORD00001698,CUST001786,2025-08-28,497.78,Returned,Credit Card,Spain,20
ORD00001699,CUST001412,2025-04-14,1276.31,Returned,Credit Card,Australia,20
ORD00001700,CUST000746,2025-04-25,1794.33,Cancelled,Debit Card,Australia,0
ORD00001701,CUST000269,2026-01-06,1835.2,Shipped,PayPal,USA,0
ORD00001702,CUST000217,2025-02-23,2491.84,Cancelled,Debit Card,USA,25
ORD00001703,CUST000320,2025-04-12,4201.16,Delivered,PayPal,Italy,0
ORD00001704,CUST000027,2025-07-13,3197.76,Delivered,Bank Transfer,USA,15
ORD00001705,CUST000554,2025-08-15,2955.23,Cancelled,Bank Transfer,UK,25
ORD00001706,CUST000575,2025-09-13,2958.9,Pending,Debit Card,Germany,10
ORD00001707,CUST000127,2025-04-07,1400.5,Pending,PayPal,Canada,5
ORD00001708,CUST000058,2025-05-18,3517.87,Returned,Debit Card,Spain,0
ORD00001709,CUST000773,2026-02-10,3799.52,Pending,PayPal,Spain,15
ORD00001710,CUST000019,2026-01-12,3193.62,Pending,Debit Card,Spain,20
ORD00001711,CUST001165,2025-10-24,4437.97,Delivered,PayPal,Germany,20
ORD00001712,CUST000028,2026-01-26,4954.44,Delivered,Debit Card,Italy,20
ORD00001713,CUST001756,2025-06-29,694.42,Returned,Bank Transfer,France,20
ORD00001714,CUST000078,2025-07-07,874.73,Pending,PayPal,France,20
ORD00001715,CUST000253,2025-12-29,4169.93,Shipped,PayPal,USA,10
ORD00001716,CUST001547,2025-11-06,236.56,Shipped,Bank Transfer,Germany,20
ORD00001717,CUST000466,2026-02-06,3225.82,Pending,PayPal,Germany,20
ORD00001718,CUST000005,2025-06-05,3671.52,Cancelled,Debit Card,France,0
ORD00001719,CUST000851,2025-06-18,1099.31,Delivered,Credit Card,UK,25
ORD00001720,CUST000132,2026-01-16,3094.82,Pending,Debit Card,USA,15
ORD00001721,CUST000815,2025-08-05,1614.5,Shipped,Credit Card,USA,25
ORD00001722,CUST000220,2025-06-28,2031.02,Pending,Debit Card,Germany,20
ORD00001723,CUST000316,2025-03-26,2220.81,Pending,PayPal,Spain,15
ORD00001724,CUST001855,2025-04-09,563.56,Shipped,PayPal,Australia,10
ORD00001725,CUST001000,2025-06-13,3270.44,Pending,Bank Transfer,France,20
ORD00001726,CUST000380,2025-05-21,4859.46,Pending,Bank Transfer,Germany,15
ORD00001727,CUST000479,2025-09-01,3829.36,Cancelled,Bank Transfer,France,5
ORD00001728,CUST000305,2025-05-24,4729.8,Delivered,Credit Card,Spain,5
ORD00001729,CUST000320,2025-05-02,4280.71,Cancelled,Debit Card,Spain,0
ORD00001730,CUST000184,2025-11-12,1265.24,Pending,Debit Card,USA,25
ORD00001731,CUST001615,2025-10-10,2332.59,Shipped,Bank Transfer,Germany,25
ORD00001732,CUST000875,2026-01-20,3047.51,Pending,Debit Card,France,25
ORD00001733,CUST000663,2025-06-06,3710.42,Delivered,Bank Transfer,France,15
ORD00001734,CUST000995,2025-11-19,2584.94,Returned,Bank Transfer,Italy,0
ORD00001735,CUST001699,2025-02-22,3926.24,Returned,Credit Card,UK,15
ORD00001736,CUST000935,2025-11-14,3468.12,Returned,Bank Transfer,France,10
ORD00001737,CUST001414,2025-04-07,3848.12,Returned,Debit Card,USA,5
ORD00001738,CUST001834,2025-12-27,1474.28,Shipped,Bank Transfer,Italy,20
ORD00001739,CUST000754,2026-02-01,4357.3,Returned,Credit Card,Australia,20
ORD00001740,CUST001589,2025-09-04,-53.96,Shipped,PayPal,UK,25
ORD00001741,CUST001960,2025-05-09,764.2,Delivered,Debit Card,Spain,10
ORD00001742,CUST001681,2025-06-14,1881.6,Shipped,Bank Transfer,Canada,25
ORD00001743,CUST000461,2026-01-07,226.74,Delivered,Bank Transfer,USA,0
ORD00001744,CUST001531,2025-07-17,1218.69,Shipped,PayPal,France,10
ORD00001745,CUST000613,2025-02-16,1471.1,Delivered,PayPal,Australia,10
ORD00001746,CUST001179,2026-02-03,1856.51,Returned,Debit Card,USA,25
ORD00001747,CUST001505,2025-08-08,4499.71,Shipped,Bank Transfer,France,5
ORD00001748,CUST000934,2025-11-15,4665.17,Delivered,PayPal,Italy,5
ORD00001749,CUST001691,2025-12-23,3694.62,Returned,PayPal,UK,5
ORD00001750,CUST000168,2025-10-13,1971.82,Cancelled,PayPal,Italy,0
ORD00001751,CUST000145,2025-05-20,817.24,Pending,PayPal,Italy,25
ORD00001752,CUST000129,2025-08-18,3678.73,Delivered,Debit Card,France,20
ORD00001753,CUST000443,2025-07-13,1969.76,Returned,Bank Transfer,Italy,25
ORD00001754,CUST001962,2025-10-14,4858.4,Pending,PayPal,France,15
ORD00001755,CUST001898,2025-02-17,500.61,Shipped,Bank Transfer,France,5
ORD00001756,CUST001932,2025-03-28,4849.17,Cancelled,Debit Card,France,20
ORD00001757,CUST000515,2025-03-25,4481.07,Pending,Debit Card,UK,20
ORD00001758,CUST001873,2025-10-19,2453.85,Delivered,PayPal,Australia,5
ORD00001759,CUST000702,2025-05-25,2987.45,Pending,PayPal,UK,20
ORD00001760,CUST000758,2025-11-20,3639.12,Pending,Debit Card,Canada,20
ORD00001761,CUST001068,2026-02-01,100.08,Delivered,PayPal,Canada,20
ORD00001762,CUST001980,2025-03-28,391.01,Returned,Credit Card,USA,25
ORD00001763,CUST001966,2025-08-01,1863.14,Returned,Bank Transfer,Spain,5
ORD00001764,CUST000773,2025-08-02,679.94,Delivered,PayPal,Germany,20
ORD00001765,CUST000219,2025-05-25,2315.59,Cancelled,Bank Transfer,Australia,10
ORD00001766,CUST001096,2026-01-26,2307.96,Pending,PayPal,Spain,25
ORD00001767,CUST001661,2025-10-29,2858.94,Shipped,PayPal,Italy,10
ORD00001768,CUST001061,2025-05-20,3403.91,Shipped,PayPal,Spain,15
ORD00001769,CUST000971,2025-11-26,4059.32,Returned,PayPal,France,10
ORD00001770,CUST001870,2025-06-16,299.37,Shipped,PayPal,USA,0
ORD00001771,CUST000252,2025-11-03,1952.36,Shipped,Bank Transfer,USA,5
ORD00001772,CUST001020,2025-12-25,4210.66,Returned,PayPal,Canada,10
ORD00001773,CUST000792,2025-07-13,1072.18,Shipped,Bank Transfer,France,20
ORD00001774,CUST000965,2025-05-14,3605.56,Shipped,Credit Card,Spain,5
ORD00001775,CUST000048,2025-02-19,828.53,Cancelled,Credit Card,Spain,5
ORD00001776,CUST000550,2025-06-28,4868.67,Cancelled,PayPal,France,0
ORD00001777,CUST000126,2025-06-12,1763.06,Returned,PayPal,Italy,0
ORD00001778,CUST000833,2025-12-31,1417.75,Delivered,Debit Card,Canada,20
ORD00001779,CUST000155,2025-03-09,2983.03,Shipped,Debit Card,France,25
ORD00001780,CUST000467,2025-11-26,3942.06,Returned,Credit Card,Spain,20
ORD00001781,CUST001385,2025-09-16,555.56,Cancelled,Debit Card,Australia,20
ORD00001782,CUST000395,2025-10-15,1037.87,Returned,PayPal,USA,20
ORD00001783,CUST000784,2025-09-22,460.64,Cancelled,Debit Card,USA,15
ORD00001784,CUST000486,2025-12-29,42.63,Pending,Debit Card,Italy,0
ORD00001785,CUST000405,2025-02-20,3155.61,Cancelled,Credit Card,Germany,5
ORD00001786,CUST001833,2025-12-31,3015.84,Returned,Debit Card,Canada,0
ORD00001787,CUST000486,2025-10-04,2858.27,Delivered,PayPal,UK,15
ORD00001788,CUST000395,2025-09-01,612.65,Delivered,Credit Card,France,10
ORD00001789,CUST000085,2025-04-11,2204.33,Delivered,PayPal,Australia,20
ORD00001790,CUST000782,2025-04-24,2557.1,Returned,Debit Card,UK,0
ORD00001791,CUST000164,2025-03-13,3057.31,Delivered,Debit Card,UK,20
ORD00001792,CUST001023,2025-08-27,2115.28,Delivered,Debit Card,Germany,20
ORD00001793,CUST001819,2025-06-22,31.46,Returned,Bank Transfer,UK,20
ORD00001794,CUST000015,2025-10-06,3621.48,Shipped,PayPal,France,0
ORD00001795,,2025-12-20,4550.5,Cancelled,Credit Card,Canada,25
ORD00001796,CUST001072,2025-11-26,2175.57,Returned,PayPal,USA,20
ORD00001797,CUST001023,2025-08-13,2726.85,Cancelled,Debit Card,Canada,5
ORD00001798,CUST001100,2025-07-28,2190.67,Shipped,PayPal,Canada,20
ORD00001799,CUST001007,2025-07-14,2951.0,Returned,Credit Card,Spain,15
ORD00001800,CUST001896,2025-03-08,2628.93,Pending,Credit Card,Australia,15
ORD00001801,CUST001218,2025-05-16,1912.64,Cancelled,PayPal,Australia,15
ORD00001802,CUST000724,2025-07-05,3918.38,Returned,PayPal,Canada,5
ORD00001803,CUST000632,2025-08-04,4049.58,Delivered,Credit Card,Germany,5
ORD00001804,,2025-07-01,144.55,Returned,Credit Card,Canada,0
ORD00001805,CUST001977,2025-09-27,1674.73,Shipped,Bank Transfer,Canada,10
ORD00001806,CUST001873,2026-01-14,396.11,Delivered,PayPal,Canada,5
ORD00001807,CUST001914,2025-12-20,3032.35,Returned,PayPal,Australia,15
ORD00001808,CUST000646,2025-05-10,444.47,Pending,PayPal,Australia,15
ORD00001809,CUST000250,2025-11-23,4600.01,Shipped,Bank Transfer,UK,0
ORD00001810,CUST001045,2025-09-11,2035.25,Pending,Bank Transfer,USA,0
ORD00001811,CUST000697,2025-12-15,4008.32,Delivered,Debit Card,USA,25
ORD00001812,CUST001799,2025-06-26,4580.68,Cancelled,Bank Transfer,Spain,20
ORD00001813,CUST000887,2025-09-12,2978.36,Shipped,Debit Card,France,10
ORD00001814,CUST001968,2025-09-10,2519.37,Returned,Bank Transfer,Australia,15
ORD00001815,CUST000415,2026-01-08,1513.78,Delivered,Bank Transfer,France,20
ORD00001816,CUST000721,2026-01-31,3025.23,Shipped,Credit Card,Canada,25
ORD00001817,CUST000162,2025-07-09,4210.07,Delivered,PayPal,UK,10
ORD00001818,CUST000433,2025-09-25,573.8,Shipped,Bank Transfer,UK,5
ORD00001819,CUST001112,2025-03-14,3013.79,Returned,Debit Card,France,0
ORD00001820,CUST000082,2025-06-05,258.47,Returned,Credit Card,Italy,25
ORD00001821,CUST000877,2025-09-20,4503.53,Returned,Credit Card,Canada,0
ORD00001822,CUST000634,2025-11-18,4691.93,Delivered,PayPal,Australia,20
ORD00001823,CUST001496,2025-09-25,4308.46,Pending,PayPal,France,20
ORD00001824,CUST001928,2025-12-16,2698.43,Delivered,PayPal,USA,20
ORD00001825,CUST000357,2025-04-19,1138.2,Returned,PayPal,Spain,10
ORD00001826,CUST001589,2025-10-08,1674.12,Cancelled,Bank Transfer,UK,20
ORD00001827,CUST001180,2025-06-12,3750.2,Delivered,Debit Card,Germany,20
ORD00001828,CUST000520,2026-01-25,690.35,Cancelled,Credit Card,Australia,10
ORD00001829,CUST001768,2025-04-02,3895.78,Delivered,Bank Transfer,Germany,15
ORD00001830,CUST000090,2025-07-21,1927.5,Returned,Credit Card,France,25
ORD00001831,CUST001202,2026-01-29,4966.27,Returned,Debit Card,France,15
ORD00001832,CUST001627,2026-02-05,847.48,Delivered,Bank Transfer,Australia,10
ORD00001833,CUST000843,2025-05-17,3648.39,Cancelled,PayPal,UK,25
ORD00001834,CUST000890,2025-09-05,1246.84,Cancelled,Debit Card,USA,20
ORD00001835,CUST001695,2026-01-05,3486.06,Delivered,Bank Transfer,Canada,10
ORD00001836,CUST001348,2025-11-29,1610.44,Delivered,PayPal,Australia,25
ORD00001837,CUST001232,2025-06-02,2332.64,Shipped,Bank Transfer,Spain,20
ORD00001838,CUST001282,2026-02-13,4534.39,Pending,Credit Card,France,10
ORD00001839,CUST001949,2025-12-05,3721.46,Delivered,PayPal,Italy,0
ORD00001840,CUST000693,2025-05-08,1664.01,Returned,Debit Card,Germany,25
ORD00001841,CUST000590,2025-06-26,1388.87,Delivered,Bank Transfer,Canada,15
ORD00001842,CUST001065,2025-02-20,2037.56,Shipped,PayPal,USA,5
ORD00001843,CUST001640,2025-10-24,254.21,Returned,Debit Card,UK,5
ORD00001844,CUST001433,2025-07-13,4404.48,Pending,Credit Card,UK,25
ORD00001845,CUST000260,2025-07-27,3206.39,Cancelled,Debit Card,Canada,25
ORD00001846,CUST000826,2025-10-29,1258.56,Shipped,Bank Transfer,France,0
ORD00001847,CUST001711,2025-12-12,4425.16,Returned,Credit Card,Australia,15
ORD00001848,CUST001100,2025-07-09,913.26,Delivered,Bank Transfer,Germany,15
ORD00001849,CUST000280,2025-05-29,2050.77,Returned,PayPal,Australia,20
ORD00001850,,2025-11-26,506.71,Shipped,Debit Card,Germany,5
ORD00001851,CUST001984,2025-10-28,2209.17,Delivered,PayPal,France,0
ORD00001852,CUST001060,2025-02-15,3139.62,Delivered,PayPal,Italy,20
ORD00001853,CUST000094,2025-09-11,164.56,Pending,Credit Card,France,0
ORD00001854,CUST000424,2025-09-03,2533.17,Delivered,Debit Card,Australia,20
ORD00001855,CUST001845,2025-03-12,577.98,Delivered,Debit Card,USA,5
ORD00001856,CUST000912,2026-02-06,3142.23,Pending,PayPal,Germany,20
ORD00001857,CUST000246,2026-01-19,4445.32,Pending,PayPal,USA,15
ORD00001858,CUST000964,2025-03-08,4185.95,Cancelled,Debit Card,Australia,0
ORD00001859,CUST000610,2025-08-05,2192.25,Shipped,Credit Card,Germany,10
ORD00001860,CUST001161,2025-08-13,2617.95,Cancelled,Bank Transfer,Australia,15
ORD00001861,CUST001030,2025-07-22,2080.18,Delivered,Debit Card,Spain,20
ORD00001862,CUST000925,2025-03-20,446.56,Pending,Bank Transfer,Australia,20
ORD00001863,CUST000119,2025-11-19,3968.24,Delivered,Debit Card,France,10
ORD00001864,CUST001620,2026-01-10,3714.06,Pending,Debit Card,France,20
ORD00001865,CUST001244,2025-10-19,3841.66,Delivered,PayPal,Italy,5
ORD00001866,CUST001618,2025-03-27,4641.82,Pending,Credit Card,Australia,25
ORD00001867,CUST001091,2025-08-18,2929.83,Delivered,PayPal,USA,5
ORD00001868,,2025-10-15,2446.7,Delivered,Credit Card,UK,15
ORD00001869,CUST000407,2025-12-26,4306.23,Delivered,Debit Card,Canada,0
ORD00001870,CUST001221,2025-07-27,2428.04,Shipped,Bank Transfer,Germany,10
ORD00001871,CUST000114,2026-01-16,4247.48,Delivered,Bank Transfer,Italy,5
ORD00001872,CUST000268,2025-11-27,4700.95,Pending,Bank Transfer,Italy,0
ORD00001873,CUST000677,2025-06-13,4330.81,Cancelled,Credit Card,Australia,15
ORD00001874,CUST000272,2025-03-26,326.81,Pending,Debit Card,Spain,15
ORD00001875,CUST001937,2025-04-16,326.81,Returned,PayPal,UK,0
ORD00001876,CUST001804,2025-02-17,589.96,Cancelled,Debit Card,Australia,25
ORD00001877,CUST001876,2025-06-21,2928.04,Pending,Credit Card,Canada,15
ORD00001878,CUST001160,2025-04-10,201.43,Shipped,Credit Card,Germany,10
ORD00001879,CUST001348,2025-04-18,4976.89,Shipped,Bank Transfer,Australia,25
ORD00001880,CUST001616,2025-05-26,3537.17,Delivered,Credit Card,Canada,10
ORD00001881,,2025-05-09,4415.84,Pending,Bank Transfer,Spain,5
ORD00001882,CUST000528,2025-07-14,4113.96,Returned,Debit Card,USA,10
ORD00001883,CUST000736,2025-08-27,3321.07,Delivered,Debit Card,USA,5
ORD00001884,CUST000066,2025-12-18,3115.25,Cancelled,PayPal,USA,10
ORD00001885,CUST000674,2025-11-29,3910.24,Returned,Credit Card,Germany,20
ORD00001886,CUST000409,2025-06-28,719.82,Cancelled,Debit Card,USA,25
ORD00001887,CUST000742,2025-03-20,-99.68,Delivered,Debit Card,UK,25
ORD00001888,CUST001884,2025-04-08,3350.57,Cancelled,Credit Card,USA,5
ORD00001889,CUST001063,2025-07-04,4529.84,Delivered,Bank Transfer,Australia,25
ORD00001890,CUST000041,2025-08-23,1443.81,Cancelled,Debit Card,Spain,10
ORD00001891,CUST001326,2025-04-23,481.9,Pending,Credit Card,Italy,20
ORD00001892,CUST001424,2025-12-18,1842.1,Pending,Bank Transfer,Australia,0
ORD00001893,,2025-04-22,3128.75,Shipped,Debit Card,Italy,25
ORD00001894,CUST000177,2026-01-10,3133.58,Returned,Bank Transfer,Canada,20
ORD00001895,CUST000985,2025-12-23,862.14,Delivered,PayPal,UK,20
ORD00001896,CUST000921,2025-11-29,606.59,Returned,Debit Card,France,0
ORD00001897,CUST000023,2026-01-10,1035.43,Returned,Credit Card,Australia,15
ORD00001898,CUST001312,2025-06-03,1536.92,Shipped,Bank Transfer,Spain,0
ORD00001899,CUST000005,2025-07-03,3758.42,Delivered,PayPal,Spain,15
ORD00001900,CUST000970,2026-02-08,2667.93,Shipped,PayPal,UK,10
ORD00001901,CUST001529,2025-09-23,1837.87,Returned,Bank Transfer,Italy,10
ORD00001902,CUST001637,2025-04-06,3202.22,Shipped,Bank Transfer,Italy,25
ORD00001903,CUST001806,2025-12-22,4958.12,Returned,Debit Card,Australia,20
ORD00001904,CUST001508,2025-03-15,4526.9,Cancelled,Bank Transfer,Australia,20
ORD00001905,CUST001384,2025-09-03,768.66,Cancelled,Debit Card,Australia,15
ORD00001906,CUST001222,2025-07-02,4017.41,Shipped,Bank Transfer,Canada,10
ORD00001907,CUST001878,2025-07-28,2872.84,Returned,Credit Card,Germany,5
ORD00001908,CUST001949,2025-12-05,1207.12,Shipped,Bank Transfer,France,0
ORD00001909,CUST000315,2025-10-03,302.96,Cancelled,Debit Card,Italy,20
ORD00001910,CUST000988,2025-11-11,1301.24,Pending,Credit Card,Australia,10
ORD00001911,CUST001618,2026-01-10,2804.35,Shipped,PayPal,USA,5
ORD00001912,CUST001786,2025-05-11,4844.22,Delivered,PayPal,Germany,0
ORD00001913,CUST000588,2025-06-23,106.17,Pending,Debit Card,UK,25
ORD00001914,CUST000236,2025-04-06,4066.35,Shipped,Bank Transfer,Italy,20
ORD00001915,CUST000017,2025-04-10,2298.91,Shipped,PayPal,UK,10
ORD00001916,CUST001426,2025-04-19,4326.34,Pending,Bank Transfer,UK,0
ORD00001917,CUST001948,2026-02-01,307.91,Shipped,Credit Card,Canada,5
ORD00001918,CUST000019,2025-02-16,143.43,Delivered,PayPal,Canada,5
ORD00001919,CUST001584,2025-09-06,2724.71,Pending,PayPal,Germany,0
ORD00001920,CUST001269,2025-05-17,939.37,Delivered,Credit Card,Canada,20
ORD00001921,CUST000201,2025-10-10,403.28,Cancelled,PayPal,Germany,5
ORD00001922,CUST001225,2025-08-29,1047.79,Shipped,Credit Card,Canada,15
ORD00001923,CUST001897,2025-05-04,1202.09,Cancelled,Debit Card,France,25
ORD00001924,CUST000097,2026-01-05,839.3,Delivered,PayPal,USA,15
ORD00001925,CUST001420,2025-10-25,2618.15,Delivered,Bank Transfer,France,15
ORD00001926,CUST001410,2025-05-19,1582.99,Pending,Debit Card,Australia,10
ORD00001927,CUST000492,2025-11-02,3244.14,Shipped,Bank Transfer,USA,5
ORD00001928,CUST000863,2025-06-27,1896.28,Returned,Debit Card,UK,5
ORD00001929,CUST000002,2025-10-22,3593.09,Delivered,Debit Card,Canada,25
ORD00001930,CUST001678,2025-12-29,3862.31,Pending,PayPal,Italy,10
ORD00001931,CUST000707,2025-06-19,1207.04,Pending,Debit Card,UK,5
ORD00001932,CUST001024,2025-12-16,2721.56,Delivered,Debit Card,UK,0
ORD00001933,CUST001905,2025-05-30,-82.92,Returned,Debit Card,UK,15
ORD00001934,CUST001906,2025-04-29,-12.29,Cancelled,Bank Transfer,Italy,25
ORD00001935,CUST000979,2025-09-18,2363.6,Returned,Bank Transfer,Canada,15
ORD00001936,CUST001163,2025-03-01,2062.95,Returned,Credit Card,Spain,0
ORD00001937,CUST001828,2025-09-13,1827.22,Pending,Credit Card,Spain,25
ORD00001938,CUST001675,2025-10-22,2236.7,Delivered,Credit Card,Australia,20
ORD00001939,CUST000735,2025-09-30,676.63,Pending,Debit Card,Canada,10
ORD00001940,CUST001717,2025-09-05,3095.99,Cancelled,Debit Card,Canada,10
ORD00001941,CUST001123,2025-03-27,4774.89,Pending,Bank Transfer,Italy,10
ORD00001942,CUST001891,2025-03-21,697.71,Delivered,Credit Card,Australia,15
ORD00001943,CUST000178,2025-09-13,3066.77,Cancelled,PayPal,Canada,25
ORD00001944,CUST001028,2025-10-28,2568.71,Delivered,Debit Card,France,15
ORD00001945,CUST000876,2025-12-09,-90.59,Pending,Bank Transfer,Canada,20
ORD00001946,CUST000333,2025-04-08,3006.1,Returned,PayPal,France,15
ORD00001947,CUST001165,2025-03-18,452.48,Cancelled,PayPal,UK,25
ORD00001948,CUST000544,2026-01-05,3721.63,Pending,Bank Transfer,Canada,10
ORD00001949,CUST001304,2025-05-23,553.47,Returned,Bank Transfer,Italy,20
ORD00001950,CUST000625,2025-03-09,2195.82,Delivered,PayPal,Canada,15
ORD00001951,CUST001167,2025-04-11,4200.73,Returned,Credit Card,USA,10
ORD00001952,CUST001670,2025-12-18,2710.6,Cancelled,PayPal,Australia,0
ORD00001953,CUST001817,2025-02-26,224.81,Delivered,Debit Card,Germany,15
ORD00001954,CUST000667,2025-04-28,2429.72,Delivered,Bank Transfer,UK,0
ORD00001955,CUST000944,2025-07-06,2185.79,Returned,Bank Transfer,Italy,0
ORD00001956,CUST001041,2025-07-09,1262.52,Pending,Bank Transfer,UK,10
ORD00001957,CUST001013,2025-03-30,3835.02,Shipped,PayPal,UK,20
ORD00001958,CUST000030,2025-05-26,3247.82,Returned,Credit Card,Germany,5
ORD00001959,CUST000254,2025-07-10,1975.38,Cancelled,Bank Transfer,Germany,25
ORD00001960,CUST001615,2025-09-19,316.82,Pending,PayPal,USA,20
ORD00001961,CUST000278,2025-11-08,3694.1,Pending,Debit Card,Italy,20
ORD00001962,CUST001350,2025-12-23,4343.28,Returned,Credit Card,Italy,0
ORD00001963,CUST000424,2025-09-04,530.71,Returned,Debit Card,Germany,10
ORD00001964,CUST000418,2025-11-12,499.15,Cancelled,Debit Card,France,0
ORD00001965,CUST000832,2025-07-30,2912.88,Delivered,PayPal,UK,20
ORD00001966,CUST001406,2025-12-18,871.01,Pending,Credit Card,Australia,0
ORD00001967,CUST001937,2025-09-22,454.03,Pending,Credit Card,Italy,20
ORD00001968,CUST000480,2025-06-12,3673.02,Returned,Bank Transfer,Canada,20
ORD00001969,CUST000826,2025-06-11,4389.63,Delivered,Debit Card,Spain,10
ORD00001970,CUST000533,2025-02-28,4534.46,Cancelled,Credit Card,Italy,0
ORD00001971,CUST000136,2026-01-03,4216.59,Returned,Credit Card,Canada,20
ORD00001972,CUST000695,2025-04-13,1337.43,Shipped,PayPal,France,5
ORD00001973,CUST000300,2025-05-27,3455.94,Delivered,Bank Transfer,UK,15
ORD00001974,CUST001318,2025-12-23,4775.92,Cancelled,Credit Card,Australia,20
ORD00001975,CUST000480,2025-03-08,4193.04,Cancelled,Credit Card,France,15
ORD00001976,CUST000279,2025-09-01,2715.26,Cancelled,Debit Card,UK,15
ORD00001977,CUST001785,2025-03-30,243.25,Shipped,Credit Card,UK,5
ORD00001978,CUST000760,2025-09-22,4463.25,Cancelled,Debit Card,Australia,10
ORD00001979,CUST000779,2026-02-10,4834.24,Delivered,Credit Card,USA,5
ORD00001980,CUST000163,2025-09-28,3686.16,Delivered,PayPal,Germany,25
ORD00001981,CUST001206,2025-10-20,1249.16,Returned,Bank Transfer,Australia,25
ORD00001982,CUST001155,2025-04-15,30.84,Delivered,PayPal,Germany,15
ORD00001983,CUST000230,2026-01-03,3641.35,Returned,Debit Card,France,25
ORD00001984,CUST001264,2025-04-04,740.27,Delivered,PayPal,Germany,20
ORD00001985,CUST000247,2025-09-27,2528.56,Pending,Debit Card,Canada,10
ORD00001986,CUST001666,2025-11-06,3520.16,Cancelled,Bank Transfer,USA,15
ORD00001987,CUST000089,2026-01-15,2671.32,Pending,Credit Card,Canada,20
ORD00001988,CUST001362,2025-06-18,1596.12,Shipped,Debit Card,France,25
